"sample_id","label","bilingual_gloss","english","maori","source_id","source_url","license","signer_id","variant_id","recorded_date","local_relpath","verified_nzsl","verified_by","verification_notes","split_notes","remote_video_url"
"nzsl_online_path_2804_03","path","path / ara","Path","Ara","nzsl_online","https://www.nzsl.nz/signs/2804","CC BY-NC-SA 4.0","","2804_03","","starter_nzsl/data/raw/path/road.2804.finalexample2.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'path, road'","batch_03_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2804/road.2804.finalexample2.vs.r480x360.mp4"
"nzsl_online_pay_3850_01","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/3850","CC BY-NC-SA 4.0","","3850_01","","starter_nzsl/data/raw/pay/pay.3850.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3850/pay.3850.main_glosses.mb.r480x360.mp4"
"nzsl_online_pay_3850_02","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/3850","CC BY-NC-SA 4.0","","3850_02","","starter_nzsl/data/raw/pay/pay.3850.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3850/pay.3850.finalexample1.mb.r480x360.mp4"
"nzsl_online_pay_3863_01","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/3863","CC BY-NC-SA 4.0","","3863_01","","starter_nzsl/data/raw/pay/pay.3863.main_glosses.jo.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3863/pay.3863.main_glosses.jo.r480x360.mp4"
"nzsl_online_pay_3863_02","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/3863","CC BY-NC-SA 4.0","","3863_02","","starter_nzsl/data/raw/pay/pay.3863.finalexample1.jo.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3863/pay.3863.finalexample1.jo.r480x360.mp4"
"nzsl_online_pay_8154_01","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/8154","CC BY-NC-SA 4.0","","8154_01","","starter_nzsl/data/raw/pay/pay.8154.main_glosses.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/pay.8154.main_glosses.cd.r480x360.mp4"
"nzsl_online_pay_8154_02","pay","pay / utu","Pay","Utu","nzsl_online","https://www.nzsl.nz/signs/8154","CC BY-NC-SA 4.0","","8154_02","","starter_nzsl/data/raw/pay/pay.8154.finalexample1.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'pay'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/pay.8154.finalexample1.cd.r480x360.mp4"
"nzsl_online_platform_6002_01","platform","platform / papa waka","Platform","Papa waka","nzsl_online","https://www.nzsl.nz/signs/6002","CC BY-NC-SA 4.0","","6002_01","","starter_nzsl/data/raw/platform/platform.6002.main_glosses.rp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'platform'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6002/platform.6002.main_glosses.rp.r480x360.mp4"
"nzsl_online_platform_6002_02","platform","platform / papa waka","Platform","Papa waka","nzsl_online","https://www.nzsl.nz/signs/6002","CC BY-NC-SA 4.0","","6002_02","","starter_nzsl/data/raw/platform/platform.6002.finalexample1.rp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'platform'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6002/platform.6002.finalexample1.rp.r480x360.mp4"
"nzsl_online_please_385_01","please","please / tena koa","Please","Tena koa","nzsl_online","https://www.nzsl.nz/signs/385","CC BY-NC-SA 4.0","","385_01","","starter_nzsl/data/raw/please/please.385.main_glosses.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'please'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/385/please.385.main_glosses.sp.r480x360.mp4"
"nzsl_online_please_385_02","please","please / tena koa","Please","Tena koa","nzsl_online","https://www.nzsl.nz/signs/385","CC BY-NC-SA 4.0","","385_02","","starter_nzsl/data/raw/please/please.385.finalexample1.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'please'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/385/please.385.finalexample1.sp.r480x360.mp4"
"nzsl_online_please_8974_01","please","please / tena koa","Please","Tena koa","nzsl_online","https://www.nzsl.nz/signs/8974","CC BY-NC-SA 4.0","","8974_01","","starter_nzsl/data/raw/please/please.8974.main_glosses.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'please'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/please.8974.main_glosses.cd.r480x360.mp4"
"nzsl_online_please_8974_02","please","please / tena koa","Please","Tena koa","nzsl_online","https://www.nzsl.nz/signs/8974","CC BY-NC-SA 4.0","","8974_02","","starter_nzsl/data/raw/please/please.8974.finalexample1.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'please'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/please.8974.finalexample1.cd.r480x360.mp4"
"nzsl_online_ramp_6140_01","ramp","ramp / arawhata","Ramp","Arawhata","nzsl_online","https://www.nzsl.nz/signs/6140","CC BY-NC-SA 4.0","","6140_01","","starter_nzsl/data/raw/ramp/ramp.6140.main_glosses.jt.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'ramp, (go) uphill'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.main_glosses.jt.r480x360.mp4"
"nzsl_online_ramp_6140_02","ramp","ramp / arawhata","Ramp","Arawhata","nzsl_online","https://www.nzsl.nz/signs/6140","CC BY-NC-SA 4.0","","6140_02","","starter_nzsl/data/raw/ramp/ramp.6140.finalexample1.jt.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'ramp, (go) uphill'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.finalexample1.jt.r480x360.mp4"
"nzsl_online_ramp_6140_03","ramp","ramp / arawhata","Ramp","Arawhata","nzsl_online","https://www.nzsl.nz/signs/6140","CC BY-NC-SA 4.0","","6140_03","","starter_nzsl/data/raw/ramp/ramp.6140.finalexample2.jt.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'ramp, (go) uphill'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6140/ramp.6140.finalexample2.jt.r480x360.mp4"
"nzsl_online_sorry_1471_01","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/1471","CC BY-NC-SA 4.0","","1471_01","","starter_nzsl/data/raw/sorry/sorry.1471.main_glosses.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1471/sorry.1471.main_glosses.sp.r480x360.mp4"
"nzsl_online_sorry_1471_02","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/1471","CC BY-NC-SA 4.0","","1471_02","","starter_nzsl/data/raw/sorry/sorry.1471.finalexample1.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1471/sorry.1471.finalexample1.sp.r480x360.mp4"
"nzsl_online_sorry_1708_01","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/1708","CC BY-NC-SA 4.0","","1708_01","","starter_nzsl/data/raw/sorry/sorry.1708.main_glosses.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1708/sorry.1708.main_glosses.sp.r480x360.mp4"
"nzsl_online_sorry_1708_02","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/1708","CC BY-NC-SA 4.0","","1708_02","","starter_nzsl/data/raw/sorry/sorry.1708.finalexample1.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1708/sorry.1708.finalexample1.sp.r480x360.mp4"
"nzsl_online_sorry_3724_01","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/3724","CC BY-NC-SA 4.0","","3724_01","","starter_nzsl/data/raw/sorry/sorry.3724.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3724/sorry.3724.main_glosses.mb.r480x360.mp4"
"nzsl_online_sorry_3724_02","sorry","sorry / aroha mai","Sorry","Aroha mai","nzsl_online","https://www.nzsl.nz/signs/3724","CC BY-NC-SA 4.0","","3724_02","","starter_nzsl/data/raw/sorry/sorry.3724.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'sorry'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3724/sorry.3724.finalexample1.mb.r480x360.mp4"
"nzsl_online_station_2916_01","station","station / teihana","Station","Teihana","nzsl_online","https://www.nzsl.nz/signs/2916","CC BY-NC-SA 4.0","","2916_01","","starter_nzsl/data/raw/station/railway_station.2916.main_glosses.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'railway station'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2916/railway_station.2916.main_glosses.sp.r480x360.mp4"
"nzsl_online_station_2916_02","station","station / teihana","Station","Teihana","nzsl_online","https://www.nzsl.nz/signs/2916","CC BY-NC-SA 4.0","","2916_02","","starter_nzsl/data/raw/station/railway_station.2916.finalexample1.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'railway station'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2916/railway_station.2916.finalexample1.sp.r480x360.mp4"
"nzsl_online_stop_425_01","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/425","CC BY-NC-SA 4.0","","425_01","","starter_nzsl/data/raw/stop/stop.425.main_glosses.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/425/stop.425.main_glosses.vs.r480x360.mp4"
"nzsl_online_stop_425_02","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/425","CC BY-NC-SA 4.0","","425_02","","starter_nzsl/data/raw/stop/stop.425.finalexample1.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/425/stop.425.finalexample1.vs.r480x360.mp4"
"nzsl_online_stop_5971_01","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/5971","CC BY-NC-SA 4.0","","5971_01","","starter_nzsl/data/raw/stop/stop.5971.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5971/stop.5971.main_glosses.mb.r480x360.mp4"
"nzsl_online_stop_5971_02","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/5971","CC BY-NC-SA 4.0","","5971_02","","starter_nzsl/data/raw/stop/stop.5971.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5971/stop.5971.finalexample1.mb.r480x360.mp4"
"nzsl_online_stop_6376_01","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/6376","CC BY-NC-SA 4.0","","6376_01","","starter_nzsl/data/raw/stop/bus_stop.6376.main_glosses.spa.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'bus stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6376/bus_stop.6376.main_glosses.spa.r480x360.mp4"
"nzsl_online_stop_6376_02","stop","stop / tauranga pahi","Stop / Bus stop","Tauranga pahi","nzsl_online","https://www.nzsl.nz/signs/6376","CC BY-NC-SA 4.0","","6376_02","","starter_nzsl/data/raw/stop/bus_stop.6376.finalexample1.spa.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'bus stop'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/6376/bus_stop.6376.finalexample1.spa.r480x360.mp4"
"nzsl_online_taxi_3810_01","taxi","taxi / tekihi","Taxi","Tekihi","nzsl_online","https://www.nzsl.nz/signs/3810","CC BY-NC-SA 4.0","","3810_01","","starter_nzsl/data/raw/taxi/taxi.3810.main_glosses.spa.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'taxi'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3810/taxi.3810.main_glosses.spa.r480x360.mp4"
"nzsl_online_taxi_3810_02","taxi","taxi / tekihi","Taxi","Tekihi","nzsl_online","https://www.nzsl.nz/signs/3810","CC BY-NC-SA 4.0","","3810_02","","starter_nzsl/data/raw/taxi/taxi.3810.finalexample1.spa.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'taxi'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3810/taxi.3810.finalexample1.spa.r480x360.mp4"
"nzsl_online_thank_you_1015_01","thank_you","thank you / mihi","Thank you","Mihi","nzsl_online","https://www.nzsl.nz/signs/1015","CC BY-NC-SA 4.0","","1015_01","","starter_nzsl/data/raw/thank_you/thank.1015.main_glosses.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'thank'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1015/thank.1015.main_glosses.vs.r480x360.mp4"
"nzsl_online_thank_you_1015_02","thank_you","thank you / mihi","Thank you","Mihi","nzsl_online","https://www.nzsl.nz/signs/1015","CC BY-NC-SA 4.0","","1015_02","","starter_nzsl/data/raw/thank_you/thank.1015.finalexample1.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'thank'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1015/thank.1015.finalexample1.vs.r480x360.mp4"
"nzsl_online_ticket_4472_01","ticket","ticket / tikiti","Ticket","Tikiti","nzsl_online","https://www.nzsl.nz/signs/4472","CC BY-NC-SA 4.0","","4472_01","","starter_nzsl/data/raw/ticket/ticket.4472.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'ticket'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4472/ticket.4472.main_glosses.mb.r480x360.mp4"
"nzsl_online_ticket_4472_02","ticket","ticket / tikiti","Ticket","Tikiti","nzsl_online","https://www.nzsl.nz/signs/4472","CC BY-NC-SA 4.0","","4472_02","","starter_nzsl/data/raw/ticket/ticket.4472.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'ticket'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4472/ticket.4472.finalexample1.mb.r480x360.mp4"
"nzsl_online_train_2827_01","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/2827","CC BY-NC-SA 4.0","","2827_01","","starter_nzsl/data/raw/train/train.2827.main_glosses.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2827/train.2827.main_glosses.vs.r480x360.mp4"
"nzsl_online_train_2827_02","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/2827","CC BY-NC-SA 4.0","","2827_02","","starter_nzsl/data/raw/train/train.2827.finalexample1.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2827/train.2827.finalexample1.vs.r480x360.mp4"
"nzsl_online_train_2926_01","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/2926","CC BY-NC-SA 4.0","","2926_01","","starter_nzsl/data/raw/train/train.2926.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2926/train.2926.main_glosses.mb.r480x360.mp4"
"nzsl_online_train_2926_02","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/2926","CC BY-NC-SA 4.0","","2926_02","","starter_nzsl/data/raw/train/train.2926.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2926/train.2926.finalexample1.mb.r480x360.mp4"
"nzsl_online_train_3592_01","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/3592","CC BY-NC-SA 4.0","","3592_01","","starter_nzsl/data/raw/train/train.3592.main_glosses.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3592/train.3592.main_glosses.vs.r480x360.mp4"
"nzsl_online_train_3592_02","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/3592","CC BY-NC-SA 4.0","","3592_02","","starter_nzsl/data/raw/train/train.3592.finalexample1.vs.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3592/train.3592.finalexample1.vs.r480x360.mp4"
"nzsl_online_train_5934_01","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/5934","CC BY-NC-SA 4.0","","5934_01","","starter_nzsl/data/raw/train/train.5934.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5934/train.5934.main_glosses.mb.r480x360.mp4"
"nzsl_online_train_5934_02","train","train / tereina","Train","Tereina","nzsl_online","https://www.nzsl.nz/signs/5934","CC BY-NC-SA 4.0","","5934_02","","starter_nzsl/data/raw/train/train.5934.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'train'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5934/train.5934.finalexample1.mb.r480x360.mp4"
"nzsl_online_truck_8995_01","truck","truck / taraka","Truck","Taraka","nzsl_online","https://www.nzsl.nz/signs/8995","CC BY-NC-SA 4.0","","8995_01","","starter_nzsl/data/raw/truck/truck.8995.main_glosses.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'truck'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/truck.8995.main_glosses.cd.r480x360.mp4"
"nzsl_online_truck_8995_02","truck","truck / taraka","Truck","Taraka","nzsl_online","https://www.nzsl.nz/signs/8995","CC BY-NC-SA 4.0","","8995_02","","starter_nzsl/data/raw/truck/truck.8995.finalexample1.cd.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'truck'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/truck.8995.finalexample1.cd.r480x360.mp4"
"nzsl_online_wait_3518_01","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/3518","CC BY-NC-SA 4.0","","3518_01","","starter_nzsl/data/raw/wait/wait.3518.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3518/wait.3518.main_glosses.mb.r480x360.mp4"
"nzsl_online_wait_3518_02","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/3518","CC BY-NC-SA 4.0","","3518_02","","starter_nzsl/data/raw/wait/wait.3518.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3518/wait.3518.finalexample1.mb.r480x360.mp4"
"nzsl_online_wait_404_01","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/404","CC BY-NC-SA 4.0","","404_01","","starter_nzsl/data/raw/wait/wait.404.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/404/wait.404.main_glosses.mb.r480x360.mp4"
"nzsl_online_wait_404_02","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/404","CC BY-NC-SA 4.0","","404_02","","starter_nzsl/data/raw/wait/wait.404.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/404/wait.404.finalexample1.mb.r480x360.mp4"
"nzsl_online_wait_909_01","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/909","CC BY-NC-SA 4.0","","909_01","","starter_nzsl/data/raw/wait/wait.909.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/909/wait.909.main_glosses.mb.r480x360.mp4"
"nzsl_online_wait_909_02","wait","wait / tatari","Wait","Tatari","nzsl_online","https://www.nzsl.nz/signs/909","CC BY-NC-SA 4.0","","909_02","","starter_nzsl/data/raw/wait/wait.909.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wait'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/909/wait.909.finalexample1.mb.r480x360.mp4"
"nzsl_online_walk_2883_01","walk","walk / hikoi","Walk","Hikoi","nzsl_online","https://www.nzsl.nz/signs/2883","CC BY-NC-SA 4.0","","2883_01","","starter_nzsl/data/raw/walk/walk.2883.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'walk'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2883/walk.2883.main_glosses.mb.r480x360.mp4"
"nzsl_online_walk_2883_02","walk","walk / hikoi","Walk","Hikoi","nzsl_online","https://www.nzsl.nz/signs/2883","CC BY-NC-SA 4.0","","2883_02","","starter_nzsl/data/raw/walk/walk.2883.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'walk'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/2883/walk.2883.finalexample1.mb.r480x360.mp4"
"nzsl_online_walk_4993_01","walk","walk / hikoi","Walk","Hikoi","nzsl_online","https://www.nzsl.nz/signs/4993","CC BY-NC-SA 4.0","","4993_01","","starter_nzsl/data/raw/walk/walk.4993.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'walk'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4993/walk.4993.main_glosses.mb.r480x360.mp4"
"nzsl_online_walk_4993_02","walk","walk / hikoi","Walk","Hikoi","nzsl_online","https://www.nzsl.nz/signs/4993","CC BY-NC-SA 4.0","","4993_02","","starter_nzsl/data/raw/walk/walk.4993.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'walk'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/4993/walk.4993.finalexample1.mb.r480x360.mp4"
"nzsl_online_wheelchair_3972_01","wheelchair","wheelchair / turu wira","Wheelchair","Turu wira","nzsl_online","https://www.nzsl.nz/signs/3972","CC BY-NC-SA 4.0","","3972_01","","starter_nzsl/data/raw/wheelchair/paraplegic.3972.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wheelchair'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3972/paraplegic.3972.main_glosses.mb.r480x360.mp4"
"nzsl_online_wheelchair_3972_02","wheelchair","wheelchair / turu wira","Wheelchair","Turu wira","nzsl_online","https://www.nzsl.nz/signs/3972","CC BY-NC-SA 4.0","","3972_02","","starter_nzsl/data/raw/wheelchair/paraplegic.3972.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wheelchair'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/3972/paraplegic.3972.finalexample1.mb.r480x360.mp4"
"nzsl_online_wheelchair_5990_01","wheelchair","wheelchair / turu wira","Wheelchair","Turu wira","nzsl_online","https://www.nzsl.nz/signs/5990","CC BY-NC-SA 4.0","","5990_01","","starter_nzsl/data/raw/wheelchair/wheelchair.5990.main_glosses.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wheelchair'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5990/wheelchair.5990.main_glosses.sp.r480x360.mp4"
"nzsl_online_wheelchair_5990_02","wheelchair","wheelchair / turu wira","Wheelchair","Turu wira","nzsl_online","https://www.nzsl.nz/signs/5990","CC BY-NC-SA 4.0","","5990_02","","starter_nzsl/data/raw/wheelchair/wheelchair.5990.finalexample1.sp.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'wheelchair'","batch_01_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/5990/wheelchair.5990.finalexample1.sp.r480x360.mp4"
"nzsl_online_when_1338_01","when","when / awhea","When","Awhea","nzsl_online","https://www.nzsl.nz/signs/1338","CC BY-NC-SA 4.0","","1338_01","","starter_nzsl/data/raw/when/when.1338.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'when'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1338/when.1338.main_glosses.mb.r480x360.mp4"
"nzsl_online_when_1338_02","when","when / awhea","When","Awhea","nzsl_online","https://www.nzsl.nz/signs/1338","CC BY-NC-SA 4.0","","1338_02","","starter_nzsl/data/raw/when/when.1338.finalexample1.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'when'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1338/when.1338.finalexample1.mb.r480x360.mp4"
"nzsl_online_when_1338_03","when","when / awhea","When","Awhea","nzsl_online","https://www.nzsl.nz/signs/1338","CC BY-NC-SA 4.0","","1338_03","","starter_nzsl/data/raw/when/when.1338.finalexample2.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'when'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1338/when.1338.finalexample2.mb.r480x360.mp4"
"nzsl_online_where_1544_01","where","where / kei hea","Where","Kei hea","nzsl_online","https://www.nzsl.nz/signs/1544","CC BY-NC-SA 4.0","","1544_01","","starter_nzsl/data/raw/where/where.1544.main_glosses.mb.r480x360.mp4","true","codex_seed","Official NZSL Online entry 'where'","batch_02_seed","https://nzsl-signbank-media-production.s3.amazonaws.com/glossvideo/1544/where.1544.main_glosses.mb.r480x360.mp4"
